ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Stein,12/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,93
Kaine,12/7/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/8/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,7094
Rubio,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Huckabee,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,711
Pence,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4619
Fiorina,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
de Blasio,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/8/2016 12:00:00 AM,$0.96,$0.97,$0.95,$0.97,15778
Johnson,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Stein,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/8/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,9249
Rubio,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Romney,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
O'Malley,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,450
Walker,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3002
Pence,12/9/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3910
Fiorina,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1151
de Blasio,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/9/2016 12:00:00 AM,$0.97,$0.97,$0.95,$0.96,20619
Johnson,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/9/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/10/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,17654
Rubio,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bloomberg,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,101
O'Malley,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,448
Pence,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2864
Fiorina,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jindal,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,110
de Blasio,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/10/2016 12:00:00 AM,$0.96,$0.97,$0.95,$0.96,30906
Johnson,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Stein,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Kaine,12/10/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/11/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,22095
Rubio,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,7
Bush,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/11/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,6153
Fiorina,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,47
de Blasio,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/11/2016 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,11285
Johnson,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/11/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/12/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.03,31474
Rubio,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,125
Walker,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,750
Pence,12/12/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,5296
Fiorina,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,74
de Blasio,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/12/2016 12:00:00 AM,$0.95,$0.97,$0.94,$0.94,24490
Johnson,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Stein,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/12/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/13/2016 12:00:00 AM,$0.03,$0.03,$0.01,$0.03,4102
Rubio,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Cruz,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2529
Pence,12/13/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,300
Fiorina,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Jindal,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,270
de Blasio,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/13/2016 12:00:00 AM,$0.94,$0.96,$0.94,$0.96,16108
Johnson,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/13/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/14/2016 12:00:00 AM,$0.03,$0.03,$0.01,$0.02,7804
Rubio,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,501
O'Malley,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/14/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3000
Pence,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,600
de Blasio,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/14/2016 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,12614
Johnson,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/14/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/15/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,7762
Rubio,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,32
Bush,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,555
Christie ,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,189
Bloomberg,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
O'Malley,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,133
Walker,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Pence,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,83
Fiorina,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,443
de Blasio,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/15/2016 12:00:00 AM,$0.95,$0.97,$0.94,$0.96,30351
Johnson,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/15/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/16/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.03,16234
Rubio,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,36
Bush,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
O'Malley,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,59
Walker,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/16/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,2247
Pence,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1422
Fiorina,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,516
Jindal,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,58
de Blasio,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/16/2016 12:00:00 AM,$0.96,$0.96,$0.93,$0.96,19415
Johnson,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/16/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/17/2016 12:00:00 AM,$0.03,$0.03,$0.01,$0.02,8446
Rubio,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
