ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Harris,10/27/2020 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,137961
Warren,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Booker,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/27/2020 12:00:00 AM,$0.64,$0.64,$0.62,$0.63,59778
Sanders,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,48
Pence,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,921
Trump,10/27/2020 12:00:00 AM,$0.42,$0.43,$0.40,$0.42,100408
Gillibrand,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,860
Yang,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,225
Buttigieg,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,971
Steyer,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,104
West,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,10/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5382
Warren,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/28/2020 12:00:00 AM,$0.63,$0.64,$0.62,$0.64,63733
Sanders,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Pence,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1872
Trump,10/28/2020 12:00:00 AM,$0.42,$0.43,$0.40,$0.40,99608
Gillibrand,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Ryan,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,20
Brown,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Clinton,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1817
Steyer,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1001
West,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Hawkins,10/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,34716
Warren,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/29/2020 12:00:00 AM,$0.64,$0.68,$0.63,$0.68,85874
Sanders,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,218
Pence,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,9349
Trump,10/29/2020 12:00:00 AM,$0.40,$0.41,$0.37,$0.39,108554
Gillibrand,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Klobuchar,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1021
Yang,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,34
Buttigieg,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Gabbard,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2718
Steyer,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
West,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,106
Hawkins,10/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6721
Warren,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,126
Booker,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Kasich,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Biden,10/30/2020 12:00:00 AM,$0.68,$0.68,$0.66,$0.67,73748
Sanders,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1172
Pence,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25524
Trump,10/30/2020 12:00:00 AM,$0.39,$0.41,$0.38,$0.41,117853
Gillibrand,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Cuomo,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,420
Cuban,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Haley,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Ryan,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Rourke,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Brown,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Yang,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Buttigieg,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Gabbard,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Clinton,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,501
Steyer,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
West,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,30
Hawkins,10/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2571
Warren,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,10/31/2020 12:00:00 AM,$0.67,$0.68,$0.64,$0.65,55945
Sanders,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,32
Pence,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1104
Trump,10/31/2020 12:00:00 AM,$0.41,$0.41,$0.39,$0.40,102585
Gillibrand,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Haley,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,120
Ryan,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
O'Rourke,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,212
Yang,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Buttigieg,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,47
Gabbard,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1746
Steyer,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,22
West,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,13
Hawkins,10/31/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2158
Warren,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,34
Booker,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/1/2020 12:00:00 AM,$0.65,$0.67,$0.63,$0.63,82478
Sanders,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,88
Pence,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2976
Trump,11/1/2020 12:00:00 AM,$0.40,$0.43,$0.38,$0.41,128782
Gillibrand,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Cuban,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Rourke,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,35
Buttigieg,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Gabbard,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1327
Steyer,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,23
Hawkins,11/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3452
Warren,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Kasich,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/2/2020 12:00:00 AM,$0.65,$0.66,$0.61,$0.61,159442
Sanders,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,799
Pence,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,29245
Trump,11/2/2020 12:00:00 AM,$0.41,$0.45,$0.40,$0.44,273940
Gillibrand,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Klobuchar,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,920
Haley,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Rourke,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,869
Yang,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1668
Buttigieg,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,817
Gabbard,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Clinton,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2516
Steyer,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
West,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,47
Hawkins,11/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,18014
Warren,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,178
Booker,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,106
Kasich,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
Biden,11/3/2020 12:00:00 AM,$0.61,$0.71,$0.15,$0.42,278595
Sanders,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,732
Pence,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3564
Trump,11/3/2020 12:00:00 AM,$0.44,$0.85,$0.36,$0.59,411703
Gillibrand,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Cuomo,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,561
Cuban,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Zuckerberg,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Klobuchar,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,51
Ryan,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,36
O'Rourke,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Brown,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,62
Yang,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1194
Buttigieg,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,53
Gabbard,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,117
Clinton,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2325
Steyer,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2750
West,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,186
Hawkins,11/3/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,33
Harris,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,34932
Warren,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4722
Booker,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,301
Kasich,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,958
Biden,11/4/2020 12:00:00 AM,$0.42,$0.90,$0.30,$0.87,751973
Sanders,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6672
Pence,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,46058
Trump,11/4/2020 12:00:00 AM,$0.59,$0.76,$0.11,$0.19,1003873
Gillibrand,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Cuomo,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6644
Cuban,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3614
Zuckerberg,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Klobuchar,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3565
Haley,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4740
Ryan,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,101
O'Rourke,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,251
Brown,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,958
Bloomberg,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3794
Yang,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3836
Buttigieg,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3160
Gabbard,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2826
Clinton,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,23059
Steyer,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Jorgensen,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,859
West,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1850
Hawkins,11/4/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,20660
Warren,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1150
Booker,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/5/2020 12:00:00 AM,$0.87,$0.91,$0.79,$0.90,205712
Sanders,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,97
Pence,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1112
Trump,11/5/2020 12:00:00 AM,$0.19,$0.25,$0.10,$0.13,230503
Gillibrand,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,355
Cuban,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Haley,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Yang,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,202
Buttigieg,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
Gabbard,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3428
Steyer,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jorgensen,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Hawkins,11/5/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12906
Warren,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1153
Booker,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/6/2020 12:00:00 AM,$0.90,$0.95,$0.87,$0.90,191116
Sanders,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1970
Pence,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,7201
Trump,11/6/2020 12:00:00 AM,$0.13,$0.18,$0.05,$0.08,277921
Gillibrand,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1068
Cuban,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,195
Haley,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1717
Ryan,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,210
Yang,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,979
Buttigieg,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,13
Clinton,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6435
Steyer,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,969
Hawkins,11/6/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,30083
Warren,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2161
Booker,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Kasich,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Biden,11/7/2020 12:00:00 AM,$0.90,$0.96,$0.90,$0.92,174280
Sanders,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1244
Pence,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4091
Trump,11/7/2020 12:00:00 AM,$0.08,$0.15,$0.05,$0.08,225910
Gillibrand,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,889
Cuban,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Zuckerberg,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Haley,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,903
Ryan,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Brown,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Yang,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1052
Buttigieg,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Clinton,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5518
Steyer,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
West,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,873
Hawkins,11/7/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6579
Warren,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,180
Booker,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/8/2020 12:00:00 AM,$0.92,$0.94,$0.88,$0.89,77696
Sanders,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1331
Pence,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10167
Trump,11/8/2020 12:00:00 AM,$0.08,$0.15,$0.08,$0.12,140437
